"","LoF_T","LoF_UT","LoF_OR","LoF_P_value","Missense_T","Missense_UT","Missense_OR","Missense_P_value","All_variants_T","All_variants_UT","All_variants_OR","All_variants_P_value"
"FAM192A",0,0,0,1,0,0,0,1,0,0,0,1
"RSPRY1",0,0,0,1,3,0,Inf,0.125,3,0,Inf,0.125
"ARL2BP",0,0,0,1,0,0,0,1,0,0,0,1
"PLLP",0,1,0,1,0,0,0,1,0,1,0,1
"CCL22",0,0,0,1,0,0,0,1,0,0,0,1
"CX3CL1",0,0,0,1,0,0,0,1,0,0,0,1
"PIGQ",0,0,0,1,0,0,0,1,0,0,0,1
"CCL17",1,2,0.500014255100735,0.875,0,0,0,1,1,2,0.500014255100735,0.875
"CIAPIN1",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"COQ9",0,0,0,1,0,0,0,1,0,0,0,1
"POLR2C",0,0,0,1,0,0,0,1,0,0,0,1
"DOK4",0,1,0,1,0,0,0,1,0,1,0,1
"CCDC102A",0,0,0,1,0,1,0,1,0,1,0,1
"KATNB1",0,0,0,1,1,1,1,0.75,1,1,1,0.75
"KIFC3",0,1,0,1,0,0,0,1,0,1,0,1
"CNGB1",10,5,1.99994297583486,0.15087890625,0,0,0,1,10,5,1.99994297583486,0.15087890625
"TEPP",2,2,1,0.6875,0,0,0,1,2,2,1,0.6875
"ZNF319",0,0,0,1,5,8,0.62501357396942,0.8665771484375,5,8,0.62501357396942,0.8665771484375
"USB1",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"MMP15",1,0,Inf,0.5,1,4,0.250027596706012,0.96875,2,4,0.500014255437044,0.890625
"CSNK2A2",0,0,0,1,19,13,1.46151250581364,0.188542793737724,19,13,1.46151250581364,0.188542793737724
"CCDC113",19,29,0.655185356416097,0.944298554469491,0,0,0,1,19,29,0.655185356416097,0.944298554469491
"PRSS54",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"RHBDF1",2,1,1.99994298122268,0.5,5,7,0.714296885722386,0.80615234375,7,8,0.875004583473351,0.696380615234375
"GINS3",3,2,1.49997155670705,0.5,0,0,0,1,3,2,1.49997155670705,0.5
"NDRG4",0,0,0,1,0,0,0,1,0,0,0,1
"SETD6",3,4,0.750009838248499,0.7734375,0,0,0,1,3,4,0.750009838248499,0.7734375
"CNOT1",0,0,0,1,5,6,0.833339670308138,0.7255859375,5,6,0.833339670308138,0.7255859375
"SLC38A7",2,1,1.99994298122268,0.5,0,0,0,1,2,1,1.99994298122268,0.5
"GOT2",0,0,0,1,0,0,0,1,0,0,0,1
"RAB40C",0,0,0,1,5,3,1.66662789881154,0.36328125,5,3,1.66662789881154,0.36328125
"CDH8",0,0,0,1,0,0,0,1,0,0,0,1
"WFIKKN1",0,0,0,1,0,0,0,1,0,0,0,1
"CDH11",0,0,0,1,0,0,0,1,0,0,0,1
"WDR90",28,28,1,0.553073452582489,0,0,0,1,28,28,1,0.553073452582489
"CDH5",0,0,0,1,0,0,0,1,0,0,0,1
"BEAN1",2,1,1.99994298122268,0.5,0,0,0,1,2,1,1.99994298122268,0.5
"TK2",0,1,0,1,0,0,0,1,0,1,0,1
"CKLF",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"CMTM1",0,0,0,1,0,0,0,1,0,0,0,1
"CMTM2",3,4,0.750009838248499,0.7734375,0,0,0,1,3,4,0.750009838248499,0.7734375
"CMTM3",0,0,0,1,0,0,0,1,0,0,0,1
"CMTM4",4,2,1.99994297987752,0.34375,0,0,0,1,4,2,1.99994297987752,0.34375
"DYNC1LI2",0,0,0,1,0,0,0,1,0,0,0,1
"NAE1",0,0,0,1,0,0,0,1,0,0,0,1
"RHOT2",1,2,0.500014255100735,0.875,0,0,0,1,1,2,0.500014255100735,0.875
"CA7",0,1,0,1,0,5,0,1,0,6,0,1
"PDP2",0,0,0,1,0,0,0,1,0,0,0,1
"CDH16",0,0,0,1,0,0,0,1,0,0,0,1
"RRAD",0,0,0,1,0,0,0,1,0,0,0,1
"CES2",6,12,0.500014256785272,0.951873779296875,0,0,0,1,6,12,0.500014256785272,0.951873779296875
"CES3",3,5,0.600013956752488,0.85546875,0,0,0,1,3,5,0.600013956752488,0.85546875
"CES4A",0,1,0,1,1,2,0.500014255100735,0.875,1,3,0.33332444571292,0.9375
"CBFB",0,0,0,1,0,0,0,1,0,0,0,1
"C16orf70",0,0,0,1,0,0,0,1,0,0,0,1
"B3GNT9",0,0,0,1,8,7,1.14285115631106,0.5,8,7,1.14285115631106,0.5
"TRADD",0,0,0,1,0,0,0,1,0,0,0,1
"FBXL8",0,0,0,1,0,0,0,1,0,0,0,1
"HSF4",4,6,0.666679309338813,0.828125,0,0,0,1,4,6,0.666679309338813,0.828125
"NOL3",23,18,1.27776388927709,0.266354627618057,0,0,0,1,23,18,1.27776388927709,0.266354627618057
"KIAA0895L",0,0,0,1,19,13,1.46151250581364,0.188542793737724,19,13,1.46151250581364,0.188542793737724
"EXOC3L1",3,0,Inf,0.125,1,4,0.250027596706012,0.96875,4,4,1,0.63671875
"E2F4",0,0,0,1,0,0,0,1,0,0,0,1
"ELMO3",26,21,1.23808383651769,0.280032314790106,0,0,0,1,26,21,1.23808383651769,0.280032314790106
"LRRC29",0,0,0,1,0,0,0,1,0,0,0,1
"TMEM208",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"FHOD1",10,10,1,0.588098526000976,0,2,0,1,10,12,0.833339669879168,0.738266468048096
"SLC9A5",2,0,Inf,0.25,1,1,1,0.75,3,1,3.0000799907165,0.3125
"PLEKHG4",2,2,1,0.6875,0,0,0,1,2,2,1,0.6875
"KCTD19",15,12,1.24998786279485,0.350554019212723,0,0,0,1,15,12,1.24998786279485,0.350554019212723
"LRRC36",13,8,1.62496372108961,0.191655158996582,0,0,0,1,13,8,1.62496372108961,0.191655158996582
"TPPP3",2,3,0.666679308369914,0.8125,0,0,0,1,2,3,0.666679308369914,0.8125
"ZDHHC1",0,0,0,1,0,0,0,1,0,0,0,1
"HSD11B2",0,0,0,1,0,0,0,1,0,0,0,1
"ATP6V0D1",0,0,0,1,5,1,4.99958044879101,0.109375,5,1,4.99958044879101,0.109375
"AGRP",0,0,0,1,0,0,0,1,0,0,0,1
"CTCF",0,0,0,1,0,0,0,1,0,0,0,1
"RHBDL1",0,0,0,1,6,4,1.49997155452711,0.376953125,6,4,1.49997155452711,0.376953125
"ACD",1,3,0.33332444571292,0.9375,0,0,0,1,1,3,0.33332444571292,0.9375
"PARD6A",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"ENKD1",1,3,0.33332444571292,0.9375,0,0,0,1,1,3,0.33332444571292,0.9375
"C16orf86",0,0,0,1,0,0,0,1,0,0,0,1
"GFOD2",0,0,0,1,0,0,0,1,0,0,0,1
"RANBP10",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"TSNAXIP1",2,5,0.399989311352963,0.9375,0,0,0,1,2,5,0.399989311352963,0.9375
"CENPT",0,0,0,1,0,0,0,1,0,0,0,1
"THAP11",0,0,0,1,2,0,Inf,0.25,2,0,Inf,0.25
"NUTF2",0,0,0,1,0,0,0,1,0,0,0,1
"EDC4",1,0,Inf,0.5,2,1,1.99994298122268,0.5,3,1,3.0000799907165,0.3125
"NRN1L",0,1,0,1,0,0,0,1,0,1,0,1
"PSKH1",2,2,1,0.6875,0,0,0,1,2,2,1,0.6875
"CTRL",0,2,0,1,0,0,0,1,0,2,0,1
"PSMB10",0,0,0,1,0,0,0,1,0,0,0,1
"LCAT",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"SLC12A4",2,1,1.99994298122268,0.5,1,0,Inf,0.5,3,1,3.0000799907165,0.3125
"DPEP3",2,3,0.666679308369914,0.8125,0,0,0,1,2,3,0.666679308369914,0.8125
"DPEP2",5,3,1.66662789881154,0.36328125,0,0,0,1,5,3,1.66662789881154,0.36328125
"DDX28",3,0,Inf,0.125,0,0,0,1,3,0,Inf,0.125
"DUS2",3,5,0.600013956752488,0.85546875,0,0,0,1,3,5,0.600013956752488,0.85546875
"STUB1",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"NFATC3",0,0,0,1,0,0,0,1,0,0,0,1
"ESRP2",1,2,0.500014255100735,0.875,0,0,0,1,1,2,0.500014255100735,0.875
"PLA2G15",0,0,0,1,0,0,0,1,0,0,0,1
"SLC7A6",4,7,0.571442807317693,0.88671875,0,0,0,1,4,7,0.571442807317693,0.88671875
"JMJD8",7,6,1.16665941848379,0.5,0,0,0,1,7,6,1.16665941848379,0.5
"SLC7A6OS",0,0,0,1,0,0,0,1,0,0,0,1
"PRMT7",4,6,0.666679309338813,0.828125,0,0,0,1,4,6,0.666679309338813,0.828125
"SMPD3",0,0,0,1,0,0,0,1,0,0,0,1
"WDR24",0,0,0,1,5,1,4.99958044879101,0.109375,5,1,4.99958044879101,0.109375
"ZFP90",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"CDH3",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"CDH1",0,0,0,1,0,0,0,1,0,0,0,1
"TANGO6",3,8,0.374991007688416,0.96728515625,0,0,0,1,3,8,0.374991007688416,0.96728515625
"HAS3",0,1,0,1,8,4,1.99994297718361,0.19384765625,8,5,1.59996525139297,0.29052734375
"CHTF8",0,0,0,1,0,0,0,1,0,0,0,1
"SNTB2",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"VPS4A",0,1,0,1,1,0,Inf,0.5,1,1,1,0.75
"PDF",0,0,0,1,0,0,0,1,0,0,0,1
"COG8",0,0,0,1,1,4,0.250027596706012,0.96875,1,4,0.250027596706012,0.96875
"NIP7",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"TMED6",3,8,0.374991007688416,0.96728515625,0,0,0,1,3,8,0.374991007688416,0.96728515625
"TERF2",0,0,0,1,0,4,0,1,0,4,0,1
"CYB5B",0,1,0,1,0,0,0,1,0,1,0,1
"FBXL16",0,0,0,1,1,3,0.33332444571292,0.9375,1,3,0.33332444571292,0.9375
"NFAT5",2,2,1,0.6875,2,1,1.99994298122268,0.5,4,3,1.33331584334321,0.5
"NQO1",1,3,0.33332444571292,0.9375,0,0,0,1,1,3,0.33332444571292,0.9375
"NOB1",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"WWP2",0,0,0,1,0,0,0,1,0,0,0,1
"CLEC18A",0,0,0,1,2,0,Inf,0.25,2,0,Inf,0.25
"PDPR",6,5,1.19999087482567,0.5,0,0,0,1,6,5,1.19999087482567,0.5
"EXOSC6",0,0,0,1,1,0,Inf,0.5,1,0,Inf,0.5
"AARS",2,1,1.99994298122268,0.5,0,0,0,1,2,1,1.99994298122268,0.5
"DDX19B",0,1,0,1,2,1,1.99994298122268,0.5,2,2,1,0.6875
"DDX19A",0,0,0,1,0,0,0,1,0,0,0,1
"ST3GAL2",0,0,0,1,4,1,3.99955850143943,0.1875,4,1,3.99955850143943,0.1875
"FUK",14,17,0.823536169001056,0.763435170054436,0,0,0,1,14,17,0.823536169001056,0.763435170054436
"COG4",0,0,0,1,0,0,0,1,0,0,0,1
"SF3B3",0,0,0,1,9,3,3.00007917498088,0.072998046875,9,3,3.00007917498088,0.072998046875
"IL34",0,0,0,1,0,0,0,1,0,0,0,1
"MTSS1L",0,0,0,1,3,0,Inf,0.125,3,0,Inf,0.125
"VAC14",0,1,0,1,0,0,0,1,0,1,0,1
"HYDIN",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"CMTR2",2,3,0.666679308369914,0.8125,0,0,0,1,2,3,0.666679308369914,0.8125
"CALB2",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"ZNF23",1,2,0.500014255100735,0.875,0,0,0,1,1,2,0.500014255100735,0.875
"ZNF19",0,0,0,1,0,0,0,1,0,0,0,1
"CHST4",0,0,0,1,0,0,0,1,0,0,0,1
"METRN",0,0,0,1,0,0,0,1,0,0,0,1
"TAT",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"MARVELD3",2,5,0.399989311352963,0.9375,0,0,0,1,2,5,0.399989311352963,0.9375
"PHLPP2",0,1,0,1,0,0,0,1,0,1,0,1
"AP1G1",0,0,0,1,4,4,1,0.63671875,4,4,1,0.63671875
"ZNF821",0,0,0,1,15,31,0.48388511911832,0.994324204281611,15,31,0.48388511911832,0.994324204281611
"IST1",2,2,1,0.6875,0,0,0,1,2,2,1,0.6875
"DHODH",2,3,0.666679308369914,0.8125,0,0,0,1,2,3,0.666679308369914,0.8125
"HP",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"HPR",8,7,1.14285115631106,0.5,0,0,0,1,8,7,1.14285115631106,0.5
"TXNL4B",3,4,0.750009838248499,0.7734375,0,0,0,1,3,4,0.750009838248499,0.7734375
"DHX38",3,2,1.49997155670705,0.5,0,0,0,1,3,2,1.49997155670705,0.5
"PMFBP1",23,25,0.920023202388451,0.667267093961689,0,0,0,1,23,25,0.920023202388451,0.667267093961689
"FAM173A",0,0,0,1,0,0,0,1,0,0,0,1
"CCDC78",13,10,1.29998468365679,0.338819742202759,0,0,0,1,13,10,1.29998468365679,0.338819742202759
"ZFHX3",0,0,0,1,0,0,0,1,0,0,0,1
"HAGHL",0,0,0,1,0,0,0,1,0,0,0,1
"PSMD7",0,0,0,1,0,0,0,1,0,0,0,1
"GLG1",0,0,0,1,0,0,0,1,0,0,0,1
"RFWD3",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"MLKL",5,9,0.555569875658781,0.91021728515625,0,0,0,1,5,9,0.555569875658781,0.91021728515625
"FA2H",0,0,0,1,7,2,3.49954044171834,0.08984375,7,2,3.49954044171834,0.08984375
"WDR59",4,2,1.99994297987752,0.34375,1,2,0.500014255100735,0.875,5,4,1.24998786284456,0.5
"ZNRF1",16,8,1.99994297178143,0.0757948160171509,0,0,0,1,16,8,1.99994297178143,0.0757948160171509
"LDHD",6,6,1,0.61279296875,0,0,0,1,6,6,1,0.61279296875
"RBFOX1",0,0,0,1,0,0,0,1,0,0,0,1
"CTRB2",0,0,0,1,0,0,0,1,0,0,0,1
"CTRB1",0,1,0,1,0,0,0,1,0,1,0,1
"BCAR1",0,0,0,1,0,0,0,1,0,0,0,1
"CFDP1",0,0,0,1,0,0,0,1,0,0,0,1
"TMEM170A",25,22,1.13635798418142,0.385433497286514,0,0,0,1,25,22,1.13635798418142,0.385433497286514
"CHST6",0,0,0,1,0,0,0,1,0,0,0,1
"CHST5",0,0,0,1,0,0,0,1,0,0,0,1
"TMEM231",1,0,Inf,0.5,1,0,Inf,0.5,2,0,Inf,0.25
"GABARAPL2",6,8,0.750009838798097,0.78802490234375,0,0,0,1,6,8,0.750009838798097,0.78802490234375
"ADAT1",2,1,1.99994298122268,0.5,0,0,0,1,2,1,1.99994298122268,0.5
"KARS",0,1,0,1,0,0,0,1,0,1,0,1
"TERF2IP",1,0,Inf,0.5,2,0,Inf,0.25,3,0,Inf,0.125
"MSLN",5,11,0.454559327210576,0.961593627929688,0,0,0,1,5,11,0.454559327210576,0.961593627929688
"CNTNAP4",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"MSLNL",1,3,0.33332444571292,0.9375,0,0,0,1,1,3,0.33332444571292,0.9375
"MON1B",0,0,0,1,0,0,0,1,0,0,0,1
"SYCE1L",2,6,0.33332449100887,0.96484375,0,0,0,1,2,6,0.33332449100887,0.96484375
"ADAMTS18",13,12,1.08330295986907,0.5,0,0,0,1,13,12,1.08330295986907,0.5
"NUDT7",10,6,1.66662789389482,0.227249145507813,0,0,0,1,10,6,1.66662789389482,0.227249145507813
"VAT1L",3,6,0.500014255773652,0.91015625,0,0,0,1,3,6,0.500014255773652,0.91015625
"CLEC3A",0,0,0,1,0,0,0,1,0,0,0,1
"WWOX",1,4,0.250027596706012,0.96875,0,0,0,1,1,4,0.250027596706012,0.96875
"RPUSD1",9,8,1.12499491149791,0.5,0,0,0,1,9,8,1.12499491149791,0.5
"CHTF18",6,2,3.00007958303127,0.14453125,0,0,0,1,6,2,3.00007958303127,0.14453125
"MPG",11,8,1.37497975778907,0.323802947998047,0,0,0,1,11,8,1.37497975778907,0.323802947998047
"GNG13",4,5,0.800007767854906,0.74609375,0,0,0,1,4,5,0.800007767854906,0.74609375
"DYNLRB2",0,0,0,1,0,0,0,1,0,0,0,1
"CDYL2",0,0,0,1,0,0,0,1,0,0,0,1
"CMC2",0,0,0,1,0,0,0,1,0,0,0,1
"CENPN",0,0,0,1,0,0,0,1,0,0,0,1
"ATMIN",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"C16orf46",0,1,0,1,0,0,0,1,0,1,0,1
"GCSH",0,0,0,1,0,0,0,1,0,0,0,1
"PKD1L2",19,19,1,0.564292660317733,0,0,0,1,19,19,1,0.564292660317733
"GAN",0,0,0,1,0,0,0,1,0,0,0,1
"CMIP",0,0,0,1,0,0,0,1,0,0,0,1
"PLCG2",0,3,0,1,3,2,1.49997155670705,0.5,3,5,0.600013956752488,0.85546875
"SDR42E1",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"HSD17B2",16,22,0.727283436240406,0.872062460228335,0,0,0,1,16,22,0.727283436240406,0.872062460228335
"MPHOSPH6",7,1,6.99954948592764,0.03515625,0,0,0,1,7,1,6.99954948592764,0.03515625
"CDH13",0,1,0,1,0,0,0,1,0,1,0,1
"HSBP1",0,0,0,1,0,0,0,1,0,0,0,1
"MLYCD",2,3,0.666679308369914,0.8125,1,2,0.500014255100735,0.875,3,5,0.600013956752488,0.85546875
"OSGIN1",0,0,0,1,0,0,0,1,0,0,0,1
"NECAB2",1,2,0.500014255100735,0.875,0,0,0,1,1,2,0.500014255100735,0.875
"SLC38A8",2,3,0.666679308369914,0.8125,0,0,0,1,2,3,0.666679308369914,0.8125
"MBTPS1",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"HSDL1",0,1,0,1,0,0,0,1,0,1,0,1
"DNAAF1",19,19,1,0.564292660317733,0,0,0,1,19,19,1,0.564292660317733
"TAF1C",0,4,0,1,0,0,0,1,0,4,0,1
"ADAD2",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"KCNG4",3,3,1,0.65625,0,0,0,1,3,3,1,0.65625
"WFDC1",0,1,0,1,0,0,0,1,0,1,0,1
"ATP2C2",20,23,0.869570022744644,0.728807994071757,0,0,0,1,20,23,0.869570022744644,0.728807994071757
"COTL1",0,0,0,1,0,0,0,1,0,0,0,1
"KLHL36",0,0,0,1,0,0,0,1,0,0,0,1
"USP10",0,0,0,1,0,0,0,1,0,0,0,1
"CRISPLD2",0,1,0,1,0,0,0,1,0,1,0,1
"ZDHHC7",0,0,0,1,0,0,0,1,0,0,0,1
"KIAA0513",0,1,0,1,0,0,0,1,0,1,0,1
"FAM92B",9,7,1.28569989068322,0.401809692382813,0,0,0,1,9,7,1.28569989068322,0.401809692382813
"LMF1",10,5,1.99994297583486,0.15087890625,0,0,0,1,10,5,1.99994297583486,0.15087890625
"GSE1",4,6,0.666679309338813,0.828125,0,0,0,1,4,6,0.666679309338813,0.828125
"GINS2",2,3,0.666679308369914,0.8125,0,0,0,1,2,3,0.666679308369914,0.8125
"C16orf74",0,0,0,1,0,0,0,1,0,0,0,1
"EMC8",0,0,0,1,0,0,0,1,0,0,0,1
"COX4I1",0,0,0,1,0,0,0,1,0,0,0,1
"IRF8",0,0,0,1,0,0,0,1,0,0,0,1
"METTL22",13,16,0.812507231671348,0.77087084017694,0,0,0,1,13,16,0.812507231671348,0.77087084017694
"MTHFSD",11,10,1.09998370194395,0.5,0,0,0,1,11,10,1.09998370194395,0.5
"FOXL1",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"C16orf95",0,0,0,1,0,0,0,1,0,0,0,1
"FBXO31",0,0,0,1,2,3,0.666679308369914,0.8125,2,3,0.666679308369914,0.8125
"ABAT",0,0,0,1,0,0,0,1,0,0,0,1
"MAP1LC3B",0,0,0,1,2,3,0.666679308369914,0.8125,2,3,0.666679308369914,0.8125
"ZCCHC14",0,0,0,1,0,0,0,1,0,0,0,1
"JPH3",0,0,0,1,1,6,0.166678456622776,0.9921875,1,6,0.166678456622776,0.9921875
"KLHDC4",12,11,1.09088486999569,0.5,0,0,0,1,12,11,1.09088486999569,0.5
"SLC7A5",0,0,0,1,5,0,Inf,0.03125,5,0,Inf,0.03125
"CA5A",0,0,0,1,0,0,0,1,0,0,0,1
"TMEM186",0,0,0,1,0,0,0,1,0,0,0,1
"BANP",0,0,0,1,1,0,Inf,0.5,1,0,Inf,0.5
"PMM2",3,3,1,0.65625,0,0,0,1,3,3,1,0.65625
"ZFPM1",2,0,Inf,0.25,16,14,1.14285115766047,0.427767775952816,18,14,1.28569988976581,0.298307447927073
"ZC3H18",0,0,0,1,0,0,0,1,0,0,0,1
"IL17C",0,1,0,1,0,0,0,1,0,1,0,1
"CYBA",3,0,Inf,0.125,0,0,0,1,3,0,Inf,0.125
"MVD",4,0,Inf,0.0625,0,0,0,1,4,0,Inf,0.0625
"SNAI3",0,1,0,1,0,0,0,1,0,1,0,1
"RNF166",0,0,0,1,0,0,0,1,0,0,0,1
"CTU2",11,13,0.84615963525029,0.729371905326843,0,0,0,1,11,13,0.84615963525029,0.729371905326843
"PIEZO1",15,18,0.83333966945183,0.756574879167602,0,0,0,1,15,18,0.83333966945183,0.756574879167602
"CDT1",4,4,1,0.63671875,0,0,0,1,4,4,1,0.63671875
"APRT",3,1,3.0000799907165,0.3125,0,0,0,1,3,1,3.0000799907165,0.3125
"GALNS",0,0,0,1,0,0,0,1,0,0,0,1
"TRAPPC2L",1,2,0.500014255100735,0.875,0,0,0,1,1,2,0.500014255100735,0.875
"PABPN1L",3,7,0.428557766080607,0.9453125,0,0,0,1,3,7,0.428557766080607,0.9453125
"CBFA2T3",0,0,0,1,1,1,1,0.75,1,1,1,0.75
"USP7",0,0,0,1,0,0,0,1,0,0,0,1
"ACSF3",5,6,0.833339670308138,0.7255859375,0,0,0,1,5,6,0.833339670308138,0.7255859375
"CDH15",4,2,1.99994297987752,0.34375,0,0,0,1,4,2,1.99994297987752,0.34375
"ZNF778",1,4,0.250027596706012,0.96875,0,0,0,1,1,4,0.250027596706012,0.96875
"ANKRD11",0,0,0,1,2,6,0.33332449100887,0.96484375,2,6,0.33332449100887,0.96484375
"SPG7",15,22,0.681830404940343,0.906129220500588,0,0,0,1,15,22,0.681830404940343,0.906129220500588
"RPL13",0,0,0,1,0,0,0,1,0,0,0,1
"CPNE7",1,3,0.33332444571292,0.9375,0,0,0,1,1,3,0.33332444571292,0.9375
"DPEP1",3,1,3.0000799907165,0.3125,0,0,0,1,3,1,3.0000799907165,0.3125
"CHMP1A",0,0,0,1,0,0,0,1,0,0,0,1
"SPATA33",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"CDK10",2,5,0.399989311352963,0.9375,0,0,0,1,2,5,0.399989311352963,0.9375
"SPATA2L",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"VPS9D1",4,0,Inf,0.0625,0,0,0,1,4,0,Inf,0.0625
"ZNF276",0,0,0,1,0,0,0,1,0,0,0,1
"FANCA",5,11,0.454559327210576,0.961593627929688,0,0,0,1,5,11,0.454559327210576,0.961593627929688
"SPIRE2",4,2,1.99994297987752,0.34375,0,0,0,1,4,2,1.99994297987752,0.34375
"TCF25",0,0,0,1,0,0,0,1,0,0,0,1
"MC1R",0,0,0,1,0,0,0,1,0,0,0,1
"TUBB3",0,0,0,1,1,2,0.500014255100735,0.875,1,2,0.500014255100735,0.875
"DEF8",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"CENPBD1",0,0,0,1,0,0,0,1,0,0,0,1
"DBNDD1",0,0,0,1,0,0,0,1,0,0,0,1
"GAS8",2,5,0.399989311352963,0.9375,0,0,0,1,2,5,0.399989311352963,0.9375
"PRDM7",1,3,0.33332444571292,0.9375,0,0,0,1,1,3,0.33332444571292,0.9375
"C16orf72",0,0,0,1,0,0,0,1,0,0,0,1
"SOX8",0,0,0,1,1,2,0.500014255100735,0.875,1,2,0.500014255100735,0.875
"TIMM22",2,2,1,0.6875,0,0,0,1,2,2,1,0.6875
"GAS7",0,0,0,1,1,0,Inf,0.5,1,0,Inf,0.5
"ABR",0,0,0,1,7,4,1.74995640367567,0.2744140625,7,4,1.74995640367567,0.2744140625
"MYH13",24,15,1.59996523669863,0.0997954334598038,0,0,0,1,24,15,1.59996523669863,0.0997954334598038
"MYH8",51,44,1.15908407680076,0.269197013146084,0,0,0,1,51,44,1.15908407680076,0.269197013146084
"MYH4",45,40,1.12499491773103,0.332322745206607,0,0,0,1,45,40,1.12499491773103,0.332322745206607
"MYH1",10,14,0.714296887336591,0.846271872520447,0,0,0,1,10,14,0.714296887336591,0.846271872520447
"MYH2",2,1,1.99994298122268,0.5,0,0,0,1,2,1,1.99994298122268,0.5
"MYH3",6,2,3.00007958303127,0.14453125,2,7,0.285751805602504,0.98046875,8,9,0.888892909451939,0.685470581054688
"SCO1",7,5,1.39997810432657,0.38720703125,0,0,0,1,7,5,1.39997810432657,0.38720703125
"ADPRM",3,4,0.750009838248499,0.7734375,0,0,0,1,3,4,0.750009838248499,0.7734375
"TMEM220",3,3,1,0.65625,0,0,0,1,3,3,1,0.65625
"PIRT",4,0,Inf,0.0625,0,0,0,1,4,0,Inf,0.0625
"SHISA6",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"DNAH9",42,33,1.27271370458507,0.177849619540744,0,0,0,1,42,33,1.27271370458507,0.177849619540744
"ZNF18",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"MAP2K4",1,0,Inf,0.5,1,1,1,0.75,2,1,1.99994298122268,0.5
"MYOCD",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"ARHGAP44",0,0,0,1,1,0,Inf,0.5,1,0,Inf,0.5
"ELAC2",20,25,0.800007767923994,0.814350982764494,0,0,0,1,20,25,0.800007767923994,0.814350982764494
"HS3ST3A1",0,0,0,1,0,0,0,1,0,0,0,1
"YWHAE",0,0,0,1,0,0,0,1,0,0,0,1
"COX10",0,0,0,1,0,0,0,1,0,0,0,1
"CRK",0,0,0,1,0,0,0,1,0,0,0,1
"CDRT15",0,0,0,1,0,0,0,1,0,0,0,1
"HS3ST3B1",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"MYO1C",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"INPP5K",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"PMP22",0,0,0,1,0,0,0,1,0,0,0,1
"TEKT3",34,36,0.944425364674204,0.639898613823568,0,0,0,1,34,36,0.944425364674204,0.639898613823568
"PITPNA",0,0,0,1,0,0,0,1,0,0,0,1
"CDRT4",0,0,0,1,0,0,0,1,0,0,0,1
"TVP23C-CDRT4",0,0,0,1,0,0,0,1,0,0,0,1
"TVP23C",0,0,0,1,0,0,0,1,0,0,0,1
"DOC2B",0,0,0,1,0,0,0,1,0,0,0,1
"TRIM16",0,0,0,1,0,0,0,1,0,0,0,1
"ZNF286A",0,0,0,1,0,0,0,1,0,0,0,1
"TBC1D26",0,0,0,1,0,0,0,1,0,0,0,1
"SLC43A2",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"ADORA2B",0,2,0,1,0,0,0,1,0,2,0,1
"ZSWIM7",10,6,1.66662789389482,0.227249145507813,0,0,0,1,10,6,1.66662789389482,0.227249145507813
"TTC19",2,7,0.285751805602504,0.98046875,0,0,0,1,2,7,0.285751805602504,0.98046875
"NCOR1",0,0,0,1,4,3,1.33331584334321,0.5,4,3,1.33331584334321,0.5
"PIGL",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
