"","Burden.OR","Burden.pvalue","MIRAGE.risk.prop","MIRAGE.pvalue","cate.index","No.var.case","No.var.control","combine.feature"
"166",1.07777132907719,0.0131060842498124,0.0718433488148065,0.00128292960013255,"Damaging; AF<0.1%",1857,1723,"ExonTop90%_constraint gene_MAF<1e-4_cate_5"
"167",1.45882352941176,0.00420959596793636,0.321800959601118,0.00129631771736933,"LoF; AF<1%",124,85,"Consensus_FMRP_MAF<1e-3_cate_2"
"168",1.03507588532884,0.0924220763724323,0.0537088848449075,0.00131467349862303,"Damaging; AF<0.1%",3069,2965,"CriticalExon_constraint gene_MAF<1e-4_cate_5"
"169",1.06291148500366,0.0113899216665616,0.0886474772329074,0.001357431676035,"Non-damaging; AF<0.1%",2906,2734,"SIFT<0.05_SCZ gene_MAF<1e-4_cate_8"
"170",1.0282472235635,0.102828882041536,0.0354553520464211,0.00149952499709552,"Damaging; AF<0.1%",4259,4142,"CADD top10%_SCZ gene_MAF<1e-2_cate_5"
"171",1.0282472235635,0.102828882041536,0.0354610854095902,0.00149952558848383,"Damaging; AF<0.1%",4259,4142,"CADD top10%_SCZ gene_MAF<1e-3_cate_5"
"172",1.22535211267606,0.00607502573064247,0.173454895468484,0.00154876529056014,"LoF; AF<1%",348,284,"CADD top10%_SCZ gene_MAF<1e-4_cate_2"
"173",2.3125,0.00274317243838007,0.618852316473756,0.00159798245335879,"LoF; AF<1%",37,16,"ExonTop60%_High_MAF<1e-2_cate_2"
"174",2.3125,0.00274317243838007,0.618852316473756,0.00159798245335879,"LoF; AF<1%",37,16,"ExonTop60%_High_MAF<1e-3_cate_2"
"175",2.3125,0.00274317243838007,0.618852316473756,0.00159798245335879,"LoF; AF<1%",37,16,"ExonTop60%_High_MAF<1e-4_cate_2"
"176",1.80645161290323,0.00483660927363494,0.4603170885412,0.00160984701306574,"LoF; AF<1%",56,31,"BrainExp top10%_FMRP_MAF<1e-2_cate_2"
"177",1.80645161290323,0.00483660927363494,0.4603170885412,0.00160984701306574,"LoF; AF<1%",56,31,"BrainExp top10%_FMRP_MAF<1e-3_cate_2"
"178",1.4390243902439,0.0065651779702658,0.327982227511212,0.0016339004693819,"LoF; AF<1%",118,82,"ExonTop90%_Haploinsuff_MAF<1e-3_cate_2"
"179",1.21875,0.00705812511051931,0.169306337877954,0.00186323018696095,"LoF; AF<1%",351,288,"Consensus_SCZ gene_MAF<1e-4_cate_2"
"180",1.43636363636364,0.0020040821508882,0.272160696032753,0.00188308035726876,"LoF; AF<1%",158,110,"CADD top10%_SCZ gene_Private_cate_2"
"181",1.43529411764706,0.00607895792684187,0.310312602413016,0.0019969826921595,"LoF; AF<1%",122,85,"CADD top10%_FMRP_MAF<1e-3_cate_2"
"182",1.0161374284227,0.161523753795727,0.0315854046031554,0.00200778818880381,"Damaging; AF<0.1%",7808,7684,"ExonTop50%_SCZ gene_MAF<1e-4_cate_5"
"183",1.00835173937051,0.24087593358293,0.0200451274739885,0.00202595990809651,"Damaging; AF<0.1%",14609,14488,"Consensus_RVIS_MAF<1e-2_cate_5"
"184",1.00835173937051,0.24087593358293,0.0200474631321679,0.00202596099818697,"Damaging; AF<0.1%",14609,14488,"Consensus_RVIS_MAF<1e-3_cate_5"
"185",1.00835173937051,0.24087593358293,0.0200477873810114,0.0020259611686171,"Damaging; AF<0.1%",14609,14488,"MAF<1e-2_RVIS_MAF<1e-2_cate_5"
"186",1.00835173937051,0.24087593358293,0.0200560212446701,0.00202596705651221,"Damaging; AF<0.1%",14609,14488,"MAF<1e-3_RVIS_MAF<1e-2_cate_5"
"187",1.00835173937051,0.24087593358293,0.0200716287861078,0.00202598645445221,"Damaging; AF<0.1%",14609,14488,"MAF<1e-2_RVIS_MAF<1e-3_cate_5"
"188",1.00835173937051,0.24087593358293,0.0201378987466372,0.00202618888570189,"Damaging; AF<0.1%",14609,14488,"MAF<1e-3_RVIS_MAF<1e-3_cate_5"
"189",1.92857142857143,0.00271796243878316,0.46780355837698,0.0020290438562293,"LoF; AF<1%",54,28,"ExonTop90%_FMRP_Private_cate_2"
"190",1.00835173937051,0.24087593358293,0.0204381596615807,0.0020295392883629,"Damaging; AF<0.1%",14609,14488,"Prby Damaging_RVIS_MAF<1e-3_cate_5"
"191",1.00835173937051,0.24087593358293,0.0204386226717091,0.00202954753308463,"Damaging; AF<0.1%",14609,14488,"Prby Damaging_RVIS_MAF<1e-2_cate_5"
"192",1.35862068965517,0.00287033513369496,0.232829831525314,0.00206389648230333,"LoF; AF<1%",197,145,"ExonTop70%_SCZ gene_Private_cate_2"
"193",1.03654931470035,0.0604716492612221,0.0475382656854256,0.00210285261790528,"Damaging; AF<0.1%",3857,3721,"ExonTop50%_Haploinsuff_Private_cate_5"
"194",1.54054054054054,0.00216240143058888,0.326826180277522,0.00213853317090578,"LoF; AF<1%",114,74,"Consensus_RVIS_Private_cate_2"
"195",1.0374421539756,0.103019525032547,0.0586105980867821,0.00215667265962733,"Damaging; AF<0.1%",2466,2377,"ExonTop60%_SCZ gene_Private_cate_5"
"196",1.22222222222222,0.00635155487050882,0.174311519885866,0.00219835254580113,"LoF; AF<1%",352,288,"ExonTop70%_Haploinsuff_MAF<1e-3_cate_2"
"197",1.11543287327478,0.0133235932750784,0.158259941804976,0.00226037680202592,"Non-damaging; AF<0.1%",889,797,"BrainExp top10%_RVIS_MAF<1e-4_cate_8"
"198",1.02274008644992,0.123700209124947,0.0377486694661764,0.00227213553969837,"Damaging; AF<0.1%",5442,5321,"CriticalExon_RVIS_MAF<1e-4_cate_5"
"199",1.0128969461005,0.207154339223382,0.030717427775719,0.00228023296609182,"Damaging; AF<0.1%",8325,8219,"CriticalExon_Haploinsuff_MAF<1e-4_cate_5"
"200",1.04089219330855,0.0816283753806674,0.0565485301133003,0.00231792035720473,"Damaging; AF<0.1%",2520,2421,"ExonTop80%_constraint gene_MAF<1e-4_cate_5"
"201",1.05162523900574,0.0336613120315515,0.0557536808310292,0.00239158696025207,"Damaging; AF<0.1%",2750,2615,"ExonTop70%_Haploinsuff_Private_cate_5"
"202",1.0141772996414,0.138418366952765,0.0222714130876309,0.00239702284826074,"Damaging; AF<0.1%",12161,11991,"ExonTop50%_SCZ gene_MAF<1e-3_cate_5"
"203",1.0141772996414,0.138418366952765,0.0222737723384237,0.00239702303134839,"Damaging; AF<0.1%",12161,11991,"ExonTop50%_SCZ gene_MAF<1e-2_cate_5"
"204",1.02314571278275,0.16060552247101,0.0448031243523865,0.00240144128715073,"Damaging; AF<0.1%",3890,3802,"MAF<1e-2_constraint gene_MAF<1e-4_cate_5"
"205",1.02314571278275,0.16060552247101,0.0448047385338674,0.00240144128983999,"Damaging; AF<0.1%",3890,3802,"MAF<1e-4_constraint gene_MAF<1e-3_cate_5"
"206",1.02314571278275,0.16060552247101,0.0448049053660851,0.00240144129183822,"Damaging; AF<0.1%",3890,3802,"MAF<1e-4_constraint gene_MAF<1e-4_cate_5"
"207",1.02314571278275,0.16060552247101,0.0448049284252387,0.00240144129214041,"Damaging; AF<0.1%",3890,3802,"MAF<1e-3_constraint gene_MAF<1e-4_cate_5"
"208",1.02314571278275,0.16060552247101,0.0448050862332703,0.00240144129436911,"Damaging; AF<0.1%",3890,3802,"MAF<1e-4_constraint gene_MAF<1e-2_cate_5"
"209",1.02314571278275,0.16060552247101,0.0448293124712802,0.00240144505645352,"Damaging; AF<0.1%",3890,3802,"Consensus_constraint gene_MAF<1e-4_cate_5"
"210",1.02314571278275,0.16060552247101,0.0451174296005343,0.0024020107338115,"Damaging; AF<0.1%",3890,3802,"Prby Damaging_constraint gene_MAF<1e-4_cate_5"
"211",1.20215633423181,0.00479263289711687,0.148909086955092,0.00241122773535418,"LoF; AF<1%",446,371,"ExonTop60%_Haploinsuff_MAF<1e-4_cate_2"
"212",1.28125,0.00562141551287837,0.203588880722388,0.00241870802959562,"LoF; AF<1%",246,192,"ExonTop80%_SCZ gene_MAF<1e-4_cate_2"
"213",1.02182725288432,0.111115399140266,0.0339355662878107,0.00249167823293793,"Damaging; AF<0.1%",6554,6414,"SIFT<0.05_SCZ gene_MAF<1e-4_cate_5"
"214",1.36274509803922,0.0101030180913806,0.298633715645362,0.00252898583393175,"LoF; AF<1%",139,102,"Consensus_FMRP_MAF<1e-2_cate_2"
"215",1.80645161290323,0.00483660927363494,0.464361856434366,0.00253622771687993,"LoF; AF<1%",56,31,"MAF<1e-2_High_MAF<1e-4_cate_2"
"216",1.80645161290323,0.00483660927363494,0.464361856434366,0.00253622771687993,"LoF; AF<1%",56,31,"MAF<1e-3_High_MAF<1e-4_cate_2"
"217",1.80645161290323,0.00483660927363494,0.464361856434366,0.00253622771687996,"LoF; AF<1%",56,31,"MAF<1e-4_High_MAF<1e-2_cate_2"
"218",1.80645161290323,0.00483660927363494,0.464361856434366,0.00253622771687996,"LoF; AF<1%",56,31,"MAF<1e-4_High_MAF<1e-3_cate_2"
"219",1.80645161290323,0.00483660927363494,0.464361856434366,0.00253622771687996,"LoF; AF<1%",56,31,"MAF<1e-4_High_MAF<1e-4_cate_2"
"220",1.80645161290323,0.00483660927363494,0.464310888148506,0.00253622787855701,"LoF; AF<1%",56,31,"LoF_High_MAF<1e-4_cate_2"
"221",1.06128702757916,0.0107046719480037,0.0496819368156614,0.00257589505783693,"Damaging; AF<0.1%",3117,2937,"ExonTop90%_RVIS_MAF<1e-3_cate_5"
"222",1.06128702757916,0.0107046719480037,0.0496819390388082,0.00257589505785257,"Damaging; AF<0.1%",3117,2937,"ExonTop90%_RVIS_MAF<1e-2_cate_5"
"223",1.22866894197952,0.00487382026988983,0.16851667704523,0.00259497116980428,"LoF; AF<1%",360,293,"CriticalExon_Haploinsuff_MAF<1e-3_cate_2"
"224",1.10921501706485,0.0136673342791182,0.0964522891453752,0.00261246019677518,"LoF; AF<1%",975,879,"MAF<1e-3_Haploinsuff_MAF<1e-4_cate_2"
"225",1.10921501706485,0.0136673342791182,0.0964522884829112,0.00261246019677518,"LoF; AF<1%",975,879,"MAF<1e-4_Haploinsuff_MAF<1e-3_cate_2"
"226",1.10921501706485,0.0136673342791182,0.0964522888656022,0.0026124601967752,"LoF; AF<1%",975,879,"MAF<1e-4_Haploinsuff_MAF<1e-2_cate_2"
"227",1.10921501706485,0.0136673342791182,0.0964522888396024,0.00261246019677521,"LoF; AF<1%",975,879,"MAF<1e-4_Haploinsuff_MAF<1e-4_cate_2"
"228",1.10921501706485,0.0136673342791182,0.0964522888713921,0.00261246019677522,"LoF; AF<1%",975,879,"MAF<1e-2_Haploinsuff_MAF<1e-4_cate_2"
"229",1.10921501706485,0.0136673342791182,0.0966357459168542,0.00261250584345504,"LoF; AF<1%",975,879,"LoF_Haploinsuff_MAF<1e-4_cate_2"
"230",1.02724563644104,0.180635750017348,0.0574240718915997,0.00269137611368378,"Damaging; AF<0.1%",2413,2349,"CriticalExon_SCZ gene_Private_cate_5"
"231",1.05731625084289,0.0641542924256912,0.0720227092646334,0.00270867993224786,"Damaging; AF<0.1%",1568,1483,"Private_constraint gene_MAF<1e-2_cate_5"
"232",1.05731625084289,0.0641542924256912,0.0720227124720673,0.00270867993224806,"Damaging; AF<0.1%",1568,1483,"Private_constraint gene_MAF<1e-3_cate_5"
"233",1.05731625084289,0.0641542924256912,0.0720227139916114,0.00270867993224859,"Damaging; AF<0.1%",1568,1483,"Private_constraint gene_MAF<1e-4_cate_5"
"234",1.05731625084289,0.0641542924256912,0.0720227140640767,0.00270867993224863,"Damaging; AF<0.1%",1568,1483,"MAF<1e-3_constraint gene_Private_cate_5"
"235",1.05731625084289,0.0641542924256912,0.0720227199421202,0.00270867993224871,"Damaging; AF<0.1%",1568,1483,"MAF<1e-2_constraint gene_Private_cate_5"
"236",1.05731625084289,0.0641542924256912,0.0720227307624988,0.00270867993225025,"Damaging; AF<0.1%",1568,1483,"Private_constraint gene_Private_cate_5"
"237",1.05731625084289,0.0641542924256912,0.0720227310201147,0.00270867993225072,"Damaging; AF<0.1%",1568,1483,"MAF<1e-4_constraint gene_Private_cate_5"
"238",1.05731625084289,0.0641542924256912,0.0720514069244206,0.00270868197676315,"Damaging; AF<0.1%",1568,1483,"Consensus_constraint gene_Private_cate_5"
"239",1.05731625084289,0.0641542924256912,0.0722571108708426,0.00270881622713946,"Damaging; AF<0.1%",1568,1483,"Prby Damaging_constraint gene_Private_cate_5"
"240",1.21428571428571,0.0104757953666919,0.172857587268754,0.00275580393000435,"LoF; AF<1%",323,266,"ExonTop70%_SCZ gene_MAF<1e-4_cate_2"
"241",1.72222222222222,0.00558727210738559,0.44576611638667,0.00276176908054827,"LoF; AF<1%",62,36,"MAF<1e-3_High_MAF<1e-2_cate_2"
"242",1.72222222222222,0.00558727210738559,0.44576611638667,0.00276176908054827,"LoF; AF<1%",62,36,"MAF<1e-3_High_MAF<1e-3_cate_2"
"243",1.72222222222222,0.00558727210738559,0.445766116386671,0.00276176908054829,"LoF; AF<1%",62,36,"MAF<1e-2_High_MAF<1e-2_cate_2"
"244",1.72222222222222,0.00558727210738559,0.445766116386671,0.00276176908054829,"LoF; AF<1%",62,36,"MAF<1e-2_High_MAF<1e-3_cate_2"
"245",1.72222222222222,0.00558727210738559,0.445818477950618,0.00276176927805746,"LoF; AF<1%",62,36,"LoF_High_MAF<1e-2_cate_2"
"246",1.72222222222222,0.00558727210738559,0.445713063091018,0.00276176928330239,"LoF; AF<1%",62,36,"LoF_High_MAF<1e-3_cate_2"
"247",1.03344827586207,0.105623957375501,0.0516935042176638,0.00277100120865539,"Damaging; AF<0.1%",2997,2900,"CriticalExon_Haploinsuff_Private_cate_5"
"248",1.05355303810505,0.022527856764116,0.0803140793304045,0.00278330111821581,"Non-damaging; AF<0.1%",3069,2913,"Consensus_SCZ gene_MAF<1e-4_cate_8"
"249",1.05168088309082,0.0553378054535044,0.0620788622518271,0.00283385468438869,"Damaging; AF<0.1%",2096,1993,"ExonTop80%_Haploinsuff_Private_cate_5"
"250",1.03735224586288,0.117366392611702,0.0607872016631371,0.00286852366794867,"Damaging; AF<0.1%",2194,2115,"SIFT<0.05_SCZ gene_Private_cate_5"
"251",0.998727465535525,0.528741566285375,0.0299328153012691,0.00298933413138879,"Damaging; AF<0.1%",4709,4715,"MAF<1e-2_PSD_MAF<1e-3_cate_5"
"252",0.998727465535525,0.528741566285375,0.0299328142429761,0.00298933413138888,"Damaging; AF<0.1%",4709,4715,"MAF<1e-3_PSD_MAF<1e-2_cate_5"
"253",0.998727465535525,0.528741566285375,0.0299328138315577,0.00298933413138952,"Damaging; AF<0.1%",4709,4715,"MAF<1e-2_PSD_MAF<1e-2_cate_5"
"254",0.998727465535525,0.528741566285375,0.0299328136430603,0.00298933413139037,"Damaging; AF<0.1%",4709,4715,"MAF<1e-3_PSD_MAF<1e-3_cate_5"
"255",0.998727465535525,0.528741566285375,0.0299364861974379,0.0029893342889278,"Damaging; AF<0.1%",4709,4715,"Consensus_PSD_MAF<1e-3_cate_5"
"256",0.998727465535525,0.528741566285375,0.0299389034755459,0.00298933456449477,"Damaging; AF<0.1%",4709,4715,"Consensus_PSD_MAF<1e-2_cate_5"
"257",0.998727465535525,0.528741566285375,0.0301853659049383,0.002990077859493,"Damaging; AF<0.1%",4709,4715,"Prby Damaging_PSD_MAF<1e-2_cate_5"
"258",0.998727465535525,0.528741566285375,0.0301898804156057,0.00299010466913551,"Damaging; AF<0.1%",4709,4715,"Prby Damaging_PSD_MAF<1e-3_cate_5"
"259",2.38461538461538,0.00477993942831745,0.632050016059948,0.00299868585639345,"LoF; AF<1%",31,13,"CriticalExon_High_MAF<1e-2_cate_2"
"260",2.38461538461538,0.00477993942831745,0.632050016059948,0.00299868585639345,"LoF; AF<1%",31,13,"CriticalExon_High_MAF<1e-3_cate_2"
"261",2.38461538461538,0.00477993942831745,0.632050016059948,0.00299868585639345,"LoF; AF<1%",31,13,"CriticalExon_High_MAF<1e-4_cate_2"
"262",1.23333333333333,0.00871854711689809,0.18152918684177,0.00301291395622609,"LoF; AF<1%",296,240,"ExonTop60%_RVIS_MAF<1e-4_cate_2"
"263",1.4070796460177,0.00312883172759353,0.25739873240304,0.0030517906184074,"LoF; AF<1%",159,113,"Consensus_SCZ gene_Private_cate_2"
"264",1.18850574712644,0.004312355387253,0.137500491582407,0.00312806808319579,"LoF; AF<1%",517,435,"MAF<1e-4_RVIS_MAF<1e-3_cate_2"
"265",1.18850574712644,0.004312355387253,0.137500491583801,0.00312806808319581,"LoF; AF<1%",517,435,"MAF<1e-4_RVIS_MAF<1e-4_cate_2"
"266",1.18850574712644,0.004312355387253,0.137500491582654,0.00312806808319608,"LoF; AF<1%",517,435,"MAF<1e-4_RVIS_MAF<1e-2_cate_2"
"267",1.18850574712644,0.004312355387253,0.137500491581748,0.00312806808319609,"LoF; AF<1%",517,435,"MAF<1e-3_RVIS_MAF<1e-4_cate_2"
"268",1.18850574712644,0.004312355387253,0.137500495140895,0.00312806808319626,"LoF; AF<1%",517,435,"MAF<1e-2_RVIS_MAF<1e-4_cate_2"
"269",1.18850574712644,0.004312355387253,0.137639954967868,0.00312808327332348,"LoF; AF<1%",517,435,"LoF_RVIS_MAF<1e-4_cate_2"
"270",1.0736137667304,0.0513431421325778,0.0852508537485249,0.00315011045241232,"Damaging; AF<0.1%",1123,1046,"ExonTop80%_constraint gene_Private_cate_5"
"271",1.03938946331856,0.109814723177484,0.0609406622509429,0.00318740166913887,"Damaging; AF<0.1%",2111,2031,"ExonTop70%_SCZ gene_Private_cate_5"
"272",1.25507246376812,0.000898041922643119,0.166490283707549,0.00329955128164215,"LoF; AF<1%",433,345,"ExonTop70%_Haploinsuff_MAF<1e-2_cate_2"
"273",1.33333333333333,0.00767279413743802,0.238055983576379,0.00331899899329832,"LoF; AF<1%",172,129,"ExonTop80%_RVIS_MAF<1e-4_cate_2"
"274",1.51351351351351,0.00325610162508082,0.31441782559151,0.00332347938625698,"LoF; AF<1%",112,74,"CADD top10%_RVIS_Private_cate_2"
"275",1.26285714285714,0.000604440010643701,0.162977822265348,0.0034158959806324,"LoF; AF<1%",442,350,"CriticalExon_Haploinsuff_MAF<1e-2_cate_2"
"276",1.87878787878788,0.00191643619243778,0.437415315430463,0.00347638248134033,"LoF; AF<1%",62,33,"Consensus_FMRP_Private_cate_2"
"277",1.1787072243346,0.00299331118935602,0.125946544349572,0.00348374695452131,"LoF; AF<1%",620,526,"MAF<1e-2_RVIS_MAF<1e-3_cate_2"
"278",1.1787072243346,0.00299331118935602,0.125946543437728,0.00348374695452132,"LoF; AF<1%",620,526,"MAF<1e-3_RVIS_MAF<1e-2_cate_2"
"279",1.1787072243346,0.00299331118935602,0.125946565110891,0.00348374695452182,"LoF; AF<1%",620,526,"MAF<1e-3_RVIS_MAF<1e-3_cate_2"
"280",1.1787072243346,0.00299331118935602,0.125795929612014,0.00348376951943229,"LoF; AF<1%",620,526,"LoF_RVIS_MAF<1e-3_cate_2"
"281",1.02156133828996,0.219775368914291,0.0519687509658823,0.00362173388037036,"Damaging; AF<0.1%",2748,2690,"ExonTop50%_SCZ gene_Private_cate_5"
"282",1.03991336633663,0.0574625783914346,0.048357611262862,0.00363665059329963,"Damaging; AF<0.1%",3361,3232,"ExonTop60%_Haploinsuff_Private_cate_5"
"283",1.43165467625899,0.00064856144092581,0.298239000652437,0.00368937847068951,"LoF; AF<1%",199,139,"ExonTop90%_Haploinsuff_MAF<1e-2_cate_2"
"284",1.49180327868852,0.00918369605530532,0.333799615510256,0.00374733136614567,"LoF; AF<1%",91,61,"ExonTop90%_RVIS_MAF<1e-4_cate_2"
"285",1.34313725490196,0.0138242424705063,0.287201087825345,0.00379954789118614,"LoF; AF<1%",137,102,"CADD top10%_FMRP_MAF<1e-2_cate_2"
"286",1.02472650981568,0.0791339273020358,0.0331018261068606,0.00382349102961027,"Damaging; AF<0.1%",6838,6673,"ExonTop60%_SCZ gene_MAF<1e-4_cate_5"
"287",1.02309328471589,0.179007379923276,0.0458662334359628,0.00386158828223186,"Damaging; AF<0.1%",3367,3291,"ExonTop50%_constraint gene_MAF<1e-4_cate_5"
"288",1.15800865800866,0.0112723108848416,0.124688202466108,0.00397548210765967,"LoF; AF<1%",535,462,"ExonTop50%_Haploinsuff_MAF<1e-4_cate_2"
"289",1.21212121212121,0.011384829274389,0.166551262572413,0.00416787216845688,"LoF; AF<1%",320,264,"ExonTop60%_RVIS_MAF<1e-3_cate_2"
"290",2.30769230769231,0.00685909252933923,0.609936748585915,0.00418590123093588,"LoF; AF<1%",30,13,"ExonTop70%_High_MAF<1e-2_cate_2"
"291",2.30769230769231,0.00685909252933923,0.609936748585915,0.00418590123093588,"LoF; AF<1%",30,13,"ExonTop70%_High_MAF<1e-4_cate_2"
"292",2.30769230769231,0.00685909252933923,0.609936748585916,0.00418590123093589,"LoF; AF<1%",30,13,"ExonTop70%_High_MAF<1e-3_cate_2"
"293",1.02705314009662,0.147734045756123,0.0469703018552387,0.00427955064060761,"Damaging; AF<0.1%",3189,3105,"ExonTop60%_constraint gene_MAF<1e-4_cate_5"
"294",2.33333333333333,0.00829450168748734,0.558974862165853,0.00429367865319942,"LoF; AF<1%",28,12,"Consensus_AutismKB_Private_cate_2"
"295",2.33333333333333,0.00829450168748734,0.558974862165451,0.00429367865319942,"LoF; AF<1%",28,12,"CADD top10%_AutismKB_Private_cate_2"
"296",1.2112676056338,0.00924193678819949,0.161779722477938,0.00434045036207404,"LoF; AF<1%",344,284,"ExonTop50%_RVIS_MAF<1e-4_cate_2"
"297",1.0663357400722,0.0154745441725598,0.055734926197829,0.00440204575161914,"Damaging; AF<0.1%",2363,2216,"ExonTop90%_constraint gene_MAF<1e-2_cate_5"
"298",1.0663357400722,0.0154745441725598,0.0557349697820389,0.00440204575167858,"Damaging; AF<0.1%",2363,2216,"ExonTop90%_constraint gene_MAF<1e-3_cate_5"
"299",1.31288343558282,0.00496358476255587,0.208023980566368,0.00458161191387621,"LoF; AF<1%",214,163,"ExonTop80%_Haploinsuff_MAF<1e-4_cate_2"
"300",1.05896805896806,0.0783749006195733,0.0757038294019393,0.00459120574261981,"Damaging; AF<0.1%",1293,1221,"CriticalExon_constraint gene_Private_cate_5"
"301",1.84848484848485,0.00253921790641491,0.426192388269377,0.00464362699492793,"LoF; AF<1%",61,33,"CADD top10%_FMRP_Private_cate_2"
"302",1.36607142857143,0.0069255249296216,0.240562173000537,0.00480257521239933,"LoF; AF<1%",153,112,"ExonTop80%_SCZ gene_Private_cate_2"
"303",1.06437768240343,0.174897441614939,0.0890861369289827,0.00493269805226129,"Damaging; AF<0.1%",496,466,"CADD top10%_ID gene_MAF<1e-3_cate_5"
"304",1.06437768240343,0.174897441614939,0.089086136841614,0.0049326980522614,"Damaging; AF<0.1%",496,466,"CADD top10%_ID gene_MAF<1e-2_cate_5"
"305",1.03043815432338,0.0637067407129734,0.0332739075220919,0.00506569296256231,"Damaging; AF<0.1%",5315,5158,"ExonTop80%_RVIS_MAF<1e-2_cate_5"
"306",1.03043815432338,0.0637067407129734,0.0332799150818901,0.00506569580310119,"Damaging; AF<0.1%",5315,5158,"ExonTop80%_RVIS_MAF<1e-3_cate_5"
"307",2.54545454545455,0.00473765213973819,0.617932234985168,0.00541305127756207,"LoF; AF<1%",28,11,"Consensus_High_MAF<1e-2_cate_2"
"308",2.54545454545455,0.00473765213973819,0.617932234985169,0.0054130512775621,"LoF; AF<1%",28,11,"Consensus_High_MAF<1e-3_cate_2"
"309",2.54545454545455,0.00473765213973819,0.617932234985169,0.0054130512775621,"LoF; AF<1%",28,11,"Consensus_High_MAF<1e-4_cate_2"
"310",1.36974789915966,0.00516100317483607,0.235155725659435,0.00556834747950286,"LoF; AF<1%",163,119,"CriticalExon_RVIS_Private_cate_2"
"311",1.00716710675217,0.402548144239007,0.0373447847236082,0.00570929240560848,"Damaging; AF<0.1%",2670,2651,"SIFT<0.05_PSD_MAF<1e-2_cate_5"
"312",1.00716710675217,0.402548144239007,0.0373520582222992,0.00570929306890591,"Damaging; AF<0.1%",2670,2651,"SIFT<0.05_PSD_MAF<1e-3_cate_5"
"313",2.21052631578947,0.00222200973553344,0.532748024116014,0.00574344392939356,"LoF; AF<1%",42,19,"BrainExp top10%_RVIS_MAF<1e-2_cate_2"
"314",1.04698581560284,0.139589295092063,0.0739041389791089,0.00584440458402366,"Damaging; AF<0.1%",1181,1128,"MAF<1e-4_ID gene_MAF<1e-3_cate_5"
"315",1.04698581560284,0.139589295092063,0.0739041376348029,0.00584440458402429,"Damaging; AF<0.1%",1181,1128,"MAF<1e-3_ID gene_MAF<1e-4_cate_5"
"316",1.04698581560284,0.139589295092063,0.0739041380350422,0.00584440458402432,"Damaging; AF<0.1%",1181,1128,"Consensus_ID gene_MAF<1e-4_cate_5"
"317",1.04698581560284,0.139589295092063,0.0739041458236708,0.00584440458402464,"Damaging; AF<0.1%",1181,1128,"MAF<1e-4_ID gene_MAF<1e-4_cate_5"
"318",1.04698581560284,0.139589295092063,0.0739041391523461,0.00584440458402475,"Damaging; AF<0.1%",1181,1128,"MAF<1e-2_ID gene_MAF<1e-4_cate_5"
"319",1.04698581560284,0.139589295092063,0.0739051309191156,0.00584440458819811,"Damaging; AF<0.1%",1181,1128,"MAF<1e-4_ID gene_MAF<1e-2_cate_5"
"320",1.04698581560284,0.139589295092063,0.07408781381769,0.0058445470050441,"Damaging; AF<0.1%",1181,1128,"Prby Damaging_ID gene_MAF<1e-4_cate_5"
"321",1.39252336448598,0.00512640372676483,0.247356097904647,0.00585072811118994,"LoF; AF<1%",149,107,"ExonTop70%_RVIS_Private_cate_2"
"322",1.01719444046425,0.157944045857968,0.0283773898950043,0.00585686835882726,"Damaging; AF<0.1%",7099,6979,"ExonTop70%_RVIS_MAF<1e-2_cate_5"
"323",1.01719444046425,0.157944045857968,0.0283796088437524,0.0058568690787987,"Damaging; AF<0.1%",7099,6979,"ExonTop70%_RVIS_MAF<1e-3_cate_5"
"324",1.02415550103793,0.110048320169508,0.0559711159044056,0.00591102555893645,"Non-damaging; AF<0.1%",5427,5299,"CriticalExon_RVIS_MAF<1e-4_cate_8"
"325",1.15158924205379,0.0198460410785922,0.129231985211993,0.00591847897768001,"LoF; AF<1%",471,409,"ExonTop60%_Haploinsuff_MAF<1e-3_cate_2"
"326",1.20349761526232,0.000320664276973415,0.116188545542438,0.00639350131302997,"LoF; AF<1%",757,629,"MAF<1e-2_RVIS_MAF<1e-2_cate_2"
"327",1.20349761526232,0.000320664276973415,0.116347081001584,0.0063935488394703,"LoF; AF<1%",757,629,"LoF_RVIS_MAF<1e-2_cate_2"
"328",1.46341463414634,0.00453256430402203,0.274898239732213,0.00642087783524636,"LoF; AF<1%",120,82,"ExonTop80%_RVIS_Private_cate_2"
"329",1.30935251798561,0.00946357672920707,0.219235728699455,0.00643202955953026,"LoF; AF<1%",182,139,"ExonTop60%_RVIS_Private_cate_2"
"330",1.21003134796238,0.00643710801443635,0.146529152976309,0.0064644577095307,"LoF; AF<1%",386,319,"ExonTop50%_RVIS_MAF<1e-3_cate_2"
"331",3,0.00627047568559646,0.711268426828769,0.00646676565819788,"LoF; AF<1%",21,7,"ExonTop60%_High_Private_cate_2"
"332",3,0.00627047568559646,0.711268426828769,0.00646676565819788,"LoF; AF<1%",21,7,"CriticalExon_High_Private_cate_2"
"333",1.05411764705882,0.0919609598048683,0.0712619940429017,0.00652109002338058,"Damaging; AF<0.1%",1344,1275,"ExonTop60%_constraint gene_Private_cate_5"
"334",1.94736842105263,0.0111206947364301,0.485597841214903,0.00657954780217868,"LoF; AF<1%",37,19,"BrainExp top10%_FMRP_Private_cate_2"
"335",1.08895265423242,0.0549351104945907,0.0967210513226366,0.00665985236896141,"Damaging; AF<0.1%",759,697,"ExonTop60%_PSD_Private_cate_5"
